epoch,accuracy,loss,val_accuracy,val_loss
44,0.9997329115867615,0.0012155250879004598,0.9924319982528687,0.300325483083725
45,0.9996587038040161,0.0011727407108992338,0.9928410649299622,0.3226785659790039
46,0.9997032284736633,0.0011260354658588767,0.9928410649299622,0.2594577372074127
47,0.9997329115867615,0.001220351317897439,0.9925342798233032,0.25216764211654663
48,0.9996883869171143,0.00162087706848979,0.9927387833595276,0.37233901023864746
49,0.9997477531433105,0.0011759193148463964,0.9929433465003967,0.28426843881607056
50,0.9997329115867615,0.0010606817668303847,0.9928410649299622,0.32601016759872437
51,0.9997625946998596,0.0010316319530829787,0.9925342798233032,0.3245396316051483
52,0.9997032284736633,0.0011451580794528127,0.9923297166824341,0.3167664706707001
53,0.9997625946998596,0.0010022441856563091,0.992636501789093,0.30041342973709106
54,0.9997180700302124,0.001152851851657033,0.9928410649299622,0.23535622656345367
55,0.9997477531433105,0.0010574930347502232,0.992636501789093,0.31577444076538086
56,0.9997032284736633,0.0012579952599480748,0.9922274351119995,0.30818501114845276
57,0.9997329115867615,0.001244074897840619,0.9925342798233032,0.33069679141044617
58,0.9997625946998596,0.0010108768474310637,0.9928410649299622,0.39458775520324707
59,0.9997180700302124,0.0010775340488180518,0.992636501789093,0.3900914788246155
60,0.9997329115867615,0.0010146406712010503,0.9928410649299622,0.3231005072593689
61,0.9997329115867615,0.0011532055214047432,0.9928410649299622,0.37073513865470886
62,0.9997774362564087,0.0011205795453861356,0.9925342798233032,0.4331221580505371
63,0.9997625946998596,0.0008852817700244486,0.9928410649299622,0.378481924533844
64,0.9997625946998596,0.0011801044456660748,0.9925342798233032,0.36486130952835083
65,0.9997774362564087,0.0010490056592971087,0.9928410649299622,0.3211260437965393
66,0.9997477531433105,0.000997711904346943,0.992636501789093,0.33152955770492554
67,0.9997329115867615,0.0010124626569449902,0.9923297166824341,0.3162892162799835
68,0.9997180700302124,0.0009483401081524789,0.9928410649299622,0.44465866684913635
69,0.9997774362564087,0.0009705326519906521,0.9927387833595276,0.27336153388023376
70,0.9997774362564087,0.0009585206862539053,0.9928410649299622,0.2596820294857025
71,0.9996883869171143,0.001312824315391481,0.9927387833595276,0.4099627137184143
72,0.9997477531433105,0.0009521532920189202,0.9924319982528687,0.389904648065567
73,0.9997477531433105,0.0009192694560624659,0.9928410649299622,0.320379376411438
74,0.9997329115867615,0.0010681907879188657,0.9924319982528687,0.36399146914482117
75,0.9997032284736633,0.0015369330067187548,0.9929433465003967,0.304498553276062
76,0.9996883869171143,0.0011522967834025621,0.9928410649299622,0.309395968914032
77,0.9996735453605652,0.0010744170285761356,0.9928410649299622,0.4523293972015381
78,0.9997922778129578,0.0010669402545318007,0.9927387833595276,0.44686922430992126
79,0.9997032284736633,0.0010168959852308035,0.9927387833595276,0.32040929794311523
80,0.9997625946998596,0.001090422854758799,0.9929433465003967,0.34461119771003723
81,0.9997477531433105,0.0008648334187455475,0.9923297166824341,0.3330535888671875
82,0.9997180700302124,0.0009589100372977555,0.9928410649299622,0.36436086893081665
83,0.9997329115867615,0.0012090759119018912,0.9930456280708313,0.32513391971588135
84,0.9997329115867615,0.0011992742074653506,0.992636501789093,0.23413141071796417
85,0.9997922778129578,0.0008504664292559028,0.9928410649299622,0.36453717947006226
86,0.9997329115867615,0.0009867273038253188,0.9925342798233032,0.46528857946395874
87,0.9997625946998596,0.0011421109084039927,0.9924319982528687,0.43010008335113525
88,0.9997329115867615,0.0010057189501821995,0.9927387833595276,0.33285292983055115
89,0.9996883869171143,0.0014233342371881008,0.992636501789093,0.34905004501342773
90,0.9997329115867615,0.0014475916977971792,0.9928410649299622,0.3277016580104828
91,0.9997032284736633,0.0013357466086745262,0.9929433465003967,0.39884743094444275
92,0.9997329115867615,0.0009551547118462622,0.9931479096412659,0.41451317071914673
93,0.9997180700302124,0.0008726874366402626,0.9929433465003967,0.3243359625339508
94,0.9997922778129578,0.0007573657785542309,0.9929433465003967,0.44429683685302734
95,0.9997477531433105,0.0010208305902779102,0.9929433465003967,0.4519338011741638
96,0.9997477531433105,0.0010191826149821281,0.9923297166824341,0.34931376576423645
97,0.9996883869171143,0.0017115975497290492,0.9924319982528687,0.3264612555503845
98,0.9997625946998596,0.00111929711420089,0.9931479096412659,0.42129018902778625
99,0.9997625946998596,0.0011837165802717209,0.9928410649299622,0.33369892835617065
